total.pckts,tcp.pct,udp.pct,other.pct,ip.src.unique,ip.dest.unique,eth.src.unique,eth.dest.unique,pkt.length.mean,pkt.length.std,pkt.length.var,pkt.length.min,pkt.length.max,pkt.length.pquartil,pkt.length.med,pkt.length.tquartil,pkt.delta.mean,pkt.delta.std,pkt.delta.var,pkt.delta.min,pkt.delta.max,pkt.delta.pquartil,pkt.delta.med,pkt.delta.tquartil,ttl.mean,ttl.std,ttl.var,ttl.min,ttl.max,ttl.pquartil,ttl.med,ttl.tquartil,tcp.flag.res.count,tcp.flag.cwr.count,tcp.flag.urg.count,tcp.flag.ack.count,tcp.flag.push.count,tcp.flag.reset.count,tcp.flag.syn.count,tcp.flag.fyn.count,dest.port.entropy,src.port.entropy,tcp.seq.entropy,label
4731,47.51638131473261,31.261889663918836,21.22172902134855,194,189,5,5,713.7856689917566,665.5585282117117,442968.15447533986,60.0,1514.0,60.0,590.0,1514.0,0.00021092306066370747,0.0003497173573328759,1.223022300198904e-07,0.0,0.003149,1e-05,7.9e-05,0.000244,105.08015747199323,32.68537361043365,1068.3336480536327,39.0,239.0,63.0,127.0,127.0,0,0,0,2230,399,4,31,27,0.5816113881623453,0.6088913656586606,0.4335400823610052,1
5045,50.30723488602577,29.79187314172448,19.900891972249752,196,198,9,10,747.9121902874133,675.1268973591019,455796.32753772737,60.0,1514.0,60.0,590.0,1514.0,0.00019784757185332014,0.0003583417962486243,1.2840884293869057e-07,0.0,0.004061,8e-06,7.1e-05,0.000224,104.16550703666996,32.9777514487207,1087.5320906136003,41.0,255.128,63.0,127.0,127.0,0,0,0,2524,367,7,22,19,0.5704484823854549,0.5919858156047134,0.4535557824277042,1
4371,43.05650880805308,34.019675131548844,22.923816060398078,175,163,6,5,717.8936170212766,667.6015905057051,445691.88364574715,60.0,1514.0,60.0,590.0,1514.0,0.00022831846259437202,0.00038610204265913104,1.4907478734555344e-07,0.0,0.004063,1e-05,8.8e-05,0.000264,106.86118416838252,31.90807482859859,1018.125239267447,40.0,255.128,63.0,127.0,127.0,0,0,0,1869,317,3,20,28,0.5708734403700364,0.6005721879697987,0.4108703369533824,1
4855,48.93923789907312,30.339855818743562,20.720906282183314,175,186,4,4,743.1633367662204,673.4973714941639,453598.70940954774,60.0,1514.0,60.0,590.0,1514.0,0.00020588300720906282,0.0003640601571327964,1.325397980115564e-07,0.0,0.004232,8e-06,7.4e-05,0.0002375,106.20653429454173,31.642891737848117,1001.2725975331767,29.0,255.128,63.0,127.0,127.0,0,0,0,2371,352,2,8,11,0.5595530233192013,0.589885943339058,0.44456394195647136,1
4937,50.010127607859026,29.633380595503343,20.356491796637634,192,193,5,7,753.1658902167308,679.0524736576206,461112.2619805334,60.0,1514.0,60.0,590.0,1514.0,0.00020253595300789954,0.0003639040321635177,1.3242614462486652e-07,0.0,0.003935,8e-06,7.4e-05,0.000221,103.99642272635204,33.55474493131102,1125.9209074053424,34.0,253.0,63.0,127.0,127.0,0,0,0,2448,367,15,15,27,0.5629053120456715,0.5842584035136515,0.45076523943058416,1
6127,59.52342092377999,24.090093030847072,16.38648604537294,175,162,4,3,868.1702301289375,693.2574122285716,480605.83960985567,60.0,1514.0,66.0,1454.0,1514.0,0.00016313513954627063,0.0003504641114145096,1.2282509338956182e-07,0.0,0.004035,4e-06,2.4e-05,0.000158,89.88672596703117,35.26162584053947,1243.3822569182012,36.0,255.128,63.0,63.0,127.0,0,0,0,3638,284,2,17,3,0.5179792764960078,0.5357257070959082,0.5295076066451015,1
5805,60.80964685615848,21.89491817398794,17.295434969853574,154,151,3,4,749.0942291128338,693.2411674445992,480583.3162399509,60.0,1514.0,60.0,385.0,1514.0,0.00017224099913867356,0.0004042984632525681,1.634572473883882e-07,0.0,0.005043,6e-06,5e-05,0.000163,95.2029639965547,35.35586843619084,1250.0374328772355,2.0,247.116,63.0,126.0,127.0,0,0,0,3516,667,1,26,16,0.5600088914320124,0.582509693549966,0.5206464669380563,1
4015,42.66500622665006,32.27895392278954,25.056039850560396,198,214,5,6,740.6956413449564,694.6770403231981,482576.19035219814,60.0,1514.0,60.0,337.0,1514.0,0.0002489701120797011,0.0004626805190236223,2.140732626839685e-07,0.0,0.004925,9e-06,9.1e-05,0.000258,106.58126450809465,32.220863924855415,1038.1840720640491,2.0,255.128,63.0,127.0,127.0,0,0,0,1702,427,5,16,12,0.551982527390607,0.5926568903803167,0.42050404106546185,1
4313,49.80292140041735,26.94180384882912,23.255274750753536,165,163,4,4,771.5388360769766,703.1912678102069,494477.9591245262,60.0,1514.0,60.0,590.0,1514.0,0.00023167215395316485,0.00048317673672408737,2.3345975891133804e-07,0.0,0.00525,8e-06,7.6e-05,0.000226,106.76527243218177,32.266469349356065,1041.1250442729342,40.0,242.0,63.0,127.0,127.0,0,0,0,2134,276,6,22,17,0.5440246674448697,0.580703109408392,0.45564560689249134,1
3748,40.6350053361793,32.524012806830314,26.840981856990393,175,183,3,3,730.1728922091783,695.4540565702858,483656.3448000663,60.0,1514.0,60.0,201.5,1514.0,0.0002667427961579509,0.000499984579974525,2.499845802123022e-07,0.0,0.00502,1.1e-05,9.1e-05,0.00027025,109.35965261472785,32.36070770397545,1047.2154031021362,13.0,255.128,111.0,127.0,127.0,0,0,0,1511,284,4,17,11,0.5334706876230687,0.5850918016091252,0.3918520707985115,1
4512,51.83953900709219,25.886524822695034,22.273936170212767,149,148,3,2,785.8051861702128,700.1501118076096,490210.1790642082,60.0,1514.0,60.0,590.0,1514.0,0.00022155629432624115,0.0004499803256127285,2.0248229343853715e-07,0.0,0.005145,8e-06,7.4e-05,0.000227,103.36074401595745,34.14803621383248,1166.0883772612144,41.0,243.0,63.0,127.0,127.0,0,0,0,2331,287,3,13,10,0.5561036940692144,0.5916865963046657,0.467763104593991,1
4302,49.232914923291496,27.359367735936775,23.407717340771732,175,174,5,5,780.003719200372,704.6362811807363,496512.28875621775,60.0,1514.0,60.0,590.0,1514.0,0.00023241399349139934,0.00046664380749967524,2.1775644307779397e-07,0.0,0.004975,8e-06,7.6e-05,0.000231,105.0536078568108,33.620577981700954,1130.3432638236352,41.0,255.128,63.0,127.0,127.0,0,0,0,2105,299,3,17,19,0.5391775808559331,0.580331849588483,0.44628365112497914,1
3649,39.24362839134009,33.214579336804604,27.541792271855304,172,162,4,4,741.2943272129351,703.8512305843566,495406.55479511316,60.0,1514.0,60.0,149.0,1514.0,0.00027386681282543163,0.0005574639476952731,3.1076605297999816e-07,0.0,0.005373,1e-05,9e-05,0.00027,107.59443765415182,31.979528813556332,1022.6902631370797,42.0,244.0,102.0,127.0,127.0,0,0,0,1421,279,2,17,8,0.5232808497027156,0.5733840096595253,0.379827188685649,1
4623,51.46009085009734,26.865671641791046,21.674237508111617,182,187,5,5,777.9035258490158,703.6453583621184,495116.79034455406,60.0,1514.0,60.0,590.0,1514.0,0.00021598853558295477,0.00042848539830735253,1.8359973656261056e-07,0.0,0.004623,8e-06,7.5e-05,0.00021950000000000002,103.44491996539044,34.21934495290214,1170.9635690057091,40.0,255.128,63.0,127.0,127.0,0,0,0,2374,289,5,8,11,0.5462515399570302,0.5762269306991907,0.4624749576398189,1
4305,47.01509872241579,29.593495934959353,23.391405342624854,200,195,2,2,716.3317073170732,684.8393640378519,469004.9545357693,60.0,1514.0,60.0,327.0,1514.0,0.00023221533101045296,0.00043385876323726356,1.8823342643776793e-07,0.0,0.004598,1e-05,9e-05,0.000249,107.80410290360047,32.77903847671622,1074.4653634580422,41.0,247.116,107.0,127.0,127.0,0,0,0,2006,338,2,31,11,0.5494880319324332,0.5896111625957395,0.4353983034300996,1
4961,52.52973190888933,27.15178391453336,20.318484176577304,173,164,5,4,742.92723241282,683.0493226433125,466556.37716348807,60.0,1514.0,60.0,590.0,1514.0,0.0002011088490223745,0.00037076764015783693,1.3746864298821126e-07,0.0,0.00424,8e-06,7.1e-05,0.000222,105.93795484781292,32.88228201161697,1081.2444702915093,42.0,255.128,63.0,127.0,127.0,0,0,0,2589,364,4,27,3,0.5760388662851283,0.6036541447666828,0.4719343483978142,1
4439,45.48321694075242,31.854021175940527,22.662761883307052,161,160,5,5,740.041000225276,669.04754402395,447624.61616447923,60.0,1514.0,60.0,590.0,1514.0,0.00022504708267627845,0.00039436539491283847,1.5552406470475905e-07,0.0,0.004161,1e-05,8.2e-05,0.000246,106.16897972516333,32.76884651827005,1073.7973021379394,37.0,255.128,63.0,127.0,127.0,0,0,0,2004,325,3,27,15,0.5693889776896186,0.6012966561015644,0.43831129592780954,1
4941,49.80773122849625,29.91297308237199,20.279295689131754,211,204,7,6,743.8735073871686,680.7591561875771,463433.028733222,60.0,1514.0,60.0,590.0,1514.0,0.00020224772313296905,0.00036308410787317275,1.3183006939005774e-07,0.0,0.003863,8e-06,7.7e-05,0.000224,104.45232726168793,33.06364658552277,1093.2047255323516,40.0,245.0,63.0,127.0,127.0,0,0,0,2446,384,5,26,19,0.5653915363842248,0.592953359798484,0.4429550173093457,1
5016,50.83732057416268,29.126794258373206,20.035885167464116,219,212,4,5,735.0909090909091,677.7143768427469,459296.77657935274,60.0,1514.0,60.0,590.0,1514.0,0.00019932216905901113,0.00034836280276159847,1.2135664234791637e-07,0.0,0.004006,7e-06,6.85e-05,0.000229,104.28782157097288,33.87714381586057,1147.6608731205,40.0,243.0,63.0,127.0,127.0,0,0,0,2535,431,4,24,16,0.5787895150237163,0.6031116023607656,0.4585698076041725,1
3988,44.583751253761285,32.34704112337011,23.069207622868607,160,151,4,4,741.3159478435306,674.4317672341336,454858.2086545566,60.0,1514.0,60.0,590.0,1514.0,0.0002506454363089268,0.0013972251061129988,1.9522379971524805e-06,0.0,0.084866,9e-06,8.25e-05,0.000265,106.85327006018055,33.179686263417075,1100.8915805387876,40.0,255.128,63.0,127.0,127.0,0,0,0,1758,281,17,10,8,0.5737895260647492,0.6064857032531831,0.4266565708760438,1
5100,52.86274509803922,27.450980392156865,19.686274509803923,201,204,3,3,751.7058823529412,682.7750220218277,466181.7306969072,60.0,1514.0,60.0,590.0,1514.0,0.0001957821568627451,0.0003632661367783725,1.3196228612988322e-07,0.0,0.004048,8e-06,7e-05,0.000221,103.45692549019608,35.975535890958355,1294.2391826416329,37.0,255.128,63.0,127.0,127.0,0,0,0,2686,388,2,16,13,0.5696775871579013,0.5940035737625848,0.46707922470265706,1
4278,46.28330995792426,30.24777933613838,23.468910705937354,191,182,7,6,726.5021037868163,683.5426333154015,467230.5315597535,60.0,1514.0,60.0,388.0,1514.0,0.0002334808321645629,0.00043719081607794936,1.9113580966290333e-07,0.0,0.004963,1e-05,8.7e-05,0.000253,106.72065521271622,32.65334792598474,1066.241130775412,41.0,249.121,63.0,127.0,127.0,0,0,0,1964,358,4,22,6,0.5599347803733953,0.5966543953117283,0.42103888655879357,1
4775,51.32984293193717,27.581151832460733,21.089005235602095,199,204,4,4,743.1912041884817,689.7884338392726,475808.0834584365,60.0,1514.0,60.0,590.0,1514.0,0.0002091683769633508,0.00040788758047327265,1.6637227830434048e-07,0.0,0.004693,8e-06,7e-05,0.000226,105.08151434554975,33.65865164406619,1132.9048304965997,25.0,244.0,63.0,127.0,127.0,0,0,0,2439,364,2,23,9,0.5551407938540528,0.5893439054856799,0.46326951756398754,1
4023,44.4195873726075,30.648769574944073,24.931643052448422,173,170,8,7,726.0969425801641,688.0268886828263,473380.9995505703,60.0,1514.0,60.0,380.0,1514.0,0.0002483117076808352,0.00044904813940863526,2.0164423150635714e-07,0.0,0.004995,1e-05,8.6e-05,0.000259,109.18353218990802,32.18248847438887,1035.7125644041723,42.0,255.128,111.0,127.0,127.0,0,0,0,1778,284,3,12,8,0.5310605367901303,0.5763876398182664,0.4098738372033699,1
4867,54.18122046435175,25.19005547565235,20.62872405999589,183,175,4,5,753.4216149578796,689.524870940953,475444.5476461378,60.0,1514.0,60.0,590.0,1514.0,0.0002050869118553524,0.0004134237985461567,1.7091923720433318e-07,0.0,0.005115,8e-06,7e-05,0.000209,104.23293671666323,33.38518935564806,1114.5708683124763,42.0,239.0,63.0,127.0,127.0,0,0,0,2626,367,2,19,8,0.5606552062777281,0.5904517968347534,0.4797731228266262,1
4683,52.82938287422593,25.75272261370916,21.417894512064915,177,162,7,6,746.6465940636344,691.5772824292516,478279.13757222885,60.0,1514.0,60.0,590.0,1514.0,0.0002134919923126201,0.0004090273290709225,1.673033559268927e-07,0.0,0.004614,8e-06,7.5e-05,0.000226,106.03548857569933,33.24146942744689,1104.995289695886,39.0,255.128,63.0,127.0,127.0,0,0,0,2461,342,4,20,16,0.5544288967196196,0.5847981706927387,0.4711353916239195,1
3947,44.69217126931847,29.820116544210794,25.487712186470734,174,166,4,4,735.0428173296174,688.0619085562355,473429.1900060494,60.0,1514.0,60.0,590.0,1514.0,0.000253199898657208,0.00045070293953558934,2.0313313970602112e-07,0.0,0.005129,1.1e-05,9.2e-05,0.00027,111.39999442614645,29.407635392032184,864.8090193507038,39.0,241.0,117.0,127.0,127.0,0,0,0,1753,291,7,19,10,0.5460372911475536,0.5882292932315805,0.4112300545337138,1
4528,50.22084805653711,27.716431095406364,22.06272084805654,176,163,7,6,747.8928886925795,693.8731826531855,481459.99360526085,60.0,1514.0,60.0,554.5,1514.0,0.00022056868374558303,0.00045432791500117664,2.0641385434931637e-07,0.0,0.004848,8e-06,7.2e-05,0.000227,105.9608785335689,33.06981178135908,1093.612451254516,39.0,255.128,63.0,127.0,127.0,0,0,0,2255,331,0,34,5,0.5417477303199687,0.5764381487204153,0.44511606941563864,1
4331,40.12930039251905,36.6658970214731,23.20480258600785,191,189,4,5,664.2743015469869,683.9671358962273,467811.04298608826,60.0,1514.0,60.0,136.0,1514.0,0.00023012075733087046,0.00044789899880210175,2.0061351312792517e-07,0.0,0.005171,9e-06,8e-05,0.000243,102.60023551142923,34.773830947187825,1209.2193187435978,42.0,244.0,62.0,127.0,127.0,0,0,0,1711,380,4,51,21,0.5444185296414433,0.5837920039311273,0.3818902271431032,1
4258,47.41662752465947,29.05119774542039,23.53217472992015,178,167,5,6,767.3306716768436,699.716873581452,489603.70317460166,60.0,1514.0,60.0,590.0,1514.0,0.00023417449506810709,0.0004631028988149467,2.1446429489080675e-07,0.0,0.004835,8e-06,7.9e-05,0.000238,107.0406852982621,32.54755617230514,1059.3434127893588,38.0,255.128,63.0,127.0,127.0,0,0,0,2010,289,3,12,1,0.542444111946939,0.5792096540555239,0.4353810348791146,1
4197,45.15129854658089,30.926852513700265,23.921848939718846,180,181,6,6,722.8772933047414,681.3605294329323,464252.17106912576,60.0,1514.0,60.0,576.0,1514.0,0.00023746700023826546,0.0004231577406474565,1.790624734698601e-07,0.0,0.004908,1e-05,8.7e-05,0.000261,109.21354276864427,31.487375764619056,991.4548325423194,36.0,255.128,111.0,127.0,127.0,0,0,0,1877,292,8,17,20,0.5479695348760477,0.5868831751821959,0.42489065797366543,1
4796,52.877397831526274,26.209341117598,20.913261050875732,172,167,5,4,760.5688073394496,688.8286262857662,474484.8763907358,60.0,1514.0,60.0,590.0,1514.0,0.0002083713511259383,0.000418235207715235,1.7492068897260578e-07,0.0,0.004868,7e-06,7e-05,0.00020825,103.19862135112594,33.677401095390465,1134.167344539807,38.0,255.128,63.0,127.0,127.0,0,0,0,2527,292,5,24,3,0.5486919989543875,0.5803757939136109,0.4706143597357817,1
4751,51.568090928225644,27.27846769101242,21.153441380761944,204,196,6,6,741.695222058514,687.6377630672372,472845.6931961138,60.0,1514.0,60.0,590.0,1514.0,0.00021029151757524732,0.0004036939192919513,1.629687804732965e-07,0.0,0.00538,8e-06,7.2e-05,0.000222,105.73323468743422,32.82886974271698,1077.7346885842787,37.0,255.128,63.0,127.0,127.0,0,0,0,2437,360,6,28,14,0.5609563498400243,0.5938447583992698,0.4559350406893241,1
4497,47.03135423615744,30.575939515232374,22.39270624861018,188,192,6,5,755.5430286857905,691.708667551595,478460.8807660029,60.0,1514.0,60.0,590.0,1514.0,0.00022231754503002,0.00042202409090764866,1.781043333064273e-07,0.0,0.004743,7e-06,7.2e-05,0.000245,105.43208316655547,34.36630843140061,1181.0431552021566,29.0,255.128,63.0,127.0,127.0,0,0,0,2105,306,2,18,12,0.5550177585542674,0.5923801013840873,0.4450681402847694,1
5084,53.914240755310786,26.357199055861525,19.728560188827696,183,182,5,5,723.9675452399686,675.8040510481828,456711.115413135,60.0,1514.0,60.0,590.0,1514.0,0.0001962122344610543,0.00036050491511538683,1.2996379382235226e-07,0.0,0.005051,8e-06,7.2e-05,0.00022025000000000001,107.05253855232101,34.093775050643835,1162.385497203904,2.0,255.128,63.0,127.0,127.0,0,0,0,2733,471,2,16,14,0.5753865764386317,0.6027177518934574,0.49905454392831217,1
5076,53.97951142631994,26.260835303388497,19.75965327029157,165,156,7,7,756.7216312056737,681.4858477783281,464422.96072214656,60.0,1514.0,60.0,590.0,1514.0,0.00019685086682427107,0.0003366477734527247,1.1333172337067704e-07,0.0,0.004619,9e-06,7.9e-05,0.000235,107.78602462568952,31.16438667388456,971.2189967593936,33.0,255.128,111.0,127.0,127.0,0,0,0,2735,399,1,10,10,0.5681387830163037,0.6031765528121261,0.5167647319682522,1
6184,62.67787839586029,21.119016817593792,16.203104786545925,179,168,7,8,787.9055627425614,691.4029860297368,478038.0890908364,60.0,1514.0,60.0,590.0,1514.0,0.0001616727037516171,0.00026883044310667967,7.226980714093374e-08,0.0,0.004203,8e-06,7.3e-05,0.00019925000000000002,108.14589941785253,31.972348772175202,1022.2310860096131,2.0,255.128,108.0,127.0,127.0,0,0,0,3858,463,5,30,27,0.5649963578681423,0.5886431900410531,0.5708580885582359,1
6032,56.69761273209549,26.690981432360743,16.611405835543767,190,186,5,5,781.2833222811671,693.5261335339726,480978.4978945815,60.0,1514.0,60.0,590.0,1514.0,0.00016560958222811673,0.00022568186830507507,5.093230568166924e-08,0.0,0.002975,9e-06,8.9e-05,0.000232,110.41358554376659,28.408166978857217,807.0239510986336,41.0,255.128,116.0,127.0,127.0,0,0,0,3369,362,6,94,28,0.5335019420842951,0.5644287433817919,0.5142643422746885,1
6989,48.3330948633567,37.344398340248965,14.322506796394336,210,215,2,3,747.8081270568035,672.2983202711274,451985.03143937944,60.0,1514.0,61.0,590.0,1514.0,0.00014302775790527974,0.0002218197855474091,4.920401726029857e-08,0.0,0.004539,7e-06,7.3e-05,0.000193,107.29624538560596,30.02538864847087,901.5239634917234,39.0,244.0,63.0,126.0,127.0,0,0,0,3346,451,23,27,26,0.5643361622550016,0.589911939484544,0.44469037983486626,1
6733,49.10144066537948,36.04633892766969,14.852220406950838,203,187,4,4,804.4287836031486,675.060686638572,455706.9306449403,60.0,1514.0,61.0,1083.0,1514.0,0.0001484136343383336,0.0002021527821485944,4.086574733041707e-08,0.0,0.002809,8e-06,7.7e-05,0.00021,109.38673102628843,28.40452355505134,806.8169583894664,42.0,255.128,116.0,127.0,127.0,0,0,0,3295,394,2,17,20,0.5773711992154332,0.5912123054360257,0.4454988960947187,1
5975,47.69874476987448,35.54811715481171,16.75313807531381,180,175,4,4,802.0925523012552,676.9939758156561,458320.8432906891,60.0,1514.0,61.0,1083.0,1514.0,0.0001673466108786611,0.0002350865439687068,5.526568315515071e-08,0.0,0.004761,1e-05,8.9e-05,0.000231,111.07008133891215,27.75613709338738,770.4031463469148,40.0,243.0,116.0,127.0,127.0,0,0,0,2842,289,3,16,18,0.5603145231832785,0.5896743120734017,0.4565940877983055,1
6834,54.71173544044483,30.655545800409715,14.63271875914545,188,177,6,6,792.8058238220661,681.5793151543103,464550.36284621863,60.0,1514.0,60.0,1083.0,1514.0,0.00014619578577699738,0.00022988439119391165,5.28468333145954e-08,0.0,0.004593,8e-06,7.2e-05,0.000191,106.65691410594088,30.797946658883312,948.5135184034218,41.0,255.128,63.0,127.0,127.0,0,0,0,3699,339,31,53,49,0.5715241564795153,0.5881678622222818,0.4840763692217721,1
6749,49.84442139576233,35.294117647058826,14.86146095717884,211,210,4,4,776.6638020447474,675.1526651401347,455831.1212458268,60.0,1514.0,62.0,768.0,1514.0,0.0001479182101052008,0.0001973065997809697,3.892989431712775e-08,0.0,0.003264,8e-06,8.2e-05,0.00021,108.10494843680546,30.209495763331706,912.6136342747564,41.0,244.0,116.0,126.0,127.0,0,0,0,3325,445,2,72,44,0.5672643789399026,0.5893730459031367,0.44619080505357606,1
6839,50.986986401520696,34.347126772920014,14.665886825559294,195,197,7,7,807.1541160988448,680.1383594553233,462588.18800257856,60.0,1514.0,61.0,1087.0,1514.0,0.000146047375347273,0.00022580077794511302,5.0985991320618234e-08,0.0,0.003246,7e-06,7.1e-05,0.00019549999999999998,107.1888983769557,30.62734098444994,938.0340157777671,41.0,255.128,106.0,127.0,127.0,0,0,0,3472,394,2,29,26,0.5782486777332898,0.5987419413746238,0.464427058348933,1
6338,51.672451877563894,32.48658882928368,15.840959293152416,198,196,5,5,798.1560429157463,682.2099031880292,465410.35200782015,60.0,1514.0,61.0,1083.0,1514.0,0.00015776853897128432,0.00023221059758241771,5.392176162958354e-08,0.0,0.004595,8e-06,8e-05,0.00022,108.90858078258125,29.893876905751643,893.6438764562315,37.0,255.128,116.0,127.0,127.0,0,0,0,3258,401,4,32,16,0.5831876234911497,0.6045115254617458,0.47656375615857643,1
7383,56.92807801706623,29.527292428552077,13.544629554381688,176,174,5,5,824.338751185155,682.13019529278,465301.6033301661,60.0,1514.0,62.0,1322.0,1514.0,0.00013543396993092238,0.0002019599305334898,4.078781354109202e-08,0.0,0.003909,7e-06,6.7e-05,0.000181,103.0271217662197,32.32584763991175,1044.960425638788,36.0,255.128,63.0,117.0,127.0,0,0,0,4191,293,1,21,12,0.5829772316804447,0.6027620747256032,0.5120889577396619,1
6751,47.29669678566138,37.890682861798254,14.812620352540366,166,163,5,5,774.8640201451636,672.7756001620498,452627.0081734064,60.0,1514.0,62.0,590.0,1514.0,0.0001480173307658125,0.00023074612920706707,5.3243776144044496e-08,0.0,0.004455,8e-06,7.6e-05,0.000199,106.20283706117613,30.836226271566122,950.8728506712248,21.0,245.0,63.0,126.0,127.0,0,0,0,3181,322,3,20,9,0.5514215912284014,0.5741899069765354,0.42363331216362726,1
